sc,prk,xrk,rev_margin,n_claim,s1_name_freq,noaddr_s,noaddr_r,nm_ratio,nm_tsort,nm_tset,nm_partial,co_jw,co_tset,co_alias_tset,bag_ratio,ad_tset,n_core_s,n_core_r,n_core_common,n_extra_r,n_missing_r,n_extra_sk,n_missing_sk,sk_jacc,nw_jacc,aw_jacc,legal_rel,n_decoy_extra,n_num_s,n_num_r,num_jacc,unit_rel,len_diff,src_s3,house_rel,num_rel,sc_ratio,sc_rank,n_cands,grp_size,grp_house_eq,grp_nm_tset_mean,hit
130.90802948492518,4.9734893944093095,2.362470700031676,NaN,1.3090768482368937,26.24153372166993,0.0,0.0,93.94032187673058,96.54956074897959,99.81682322732516,98.07622037358152,0.9954674515984575,100.0,0.4891366025297052,100.0,98.75947195312114,2.1790921904429283,2.1790921904429283,2.1790921904429283,0.0,0.0,0.0,0.0,0.9976435785175854,0.9187374487033966,0.8206198209776349,0.9174265008544237,0.0,1.0265557371119232,1.0265058437589651,1.0,1.9855309276421649,364025680.2448267,0.5099350139077722,0.0,0.0,0.8088648785095489,13.91701488069252,134.43665415175064,17.010864277606615,6.299809157924935,90.68116183345835,true
2.132687007155374,41.82914572864322,7.370399579390115,NaN,2.0381619937694704,131.4260124610592,0.0,0.0,85.70476572981505,87.54024038780268,93.9752894309451,93.41172418267556,0.9795808128602532,100.0,0.8371128464042212,100.0,79.44602512743862,2.0843717549325027,2.0843717549325027,2.0843717549325027,0.0,0.0,0.0,0.0,0.9976851851851851,0.6965991692627207,0.5781766642553247,1.3011422637590861,0.0,1.0,1.0,1.0,2.0,1402665851.4389927,0.4088785046728972,0.0,0.0,0.02055601474102722,109.97819314641744,124.6996365524403,31.507268951194185,6.945482866043614,94.88460813207418,false
